"subject" "level" "tBodyAcc-mean-X" "tBodyAcc-mean-Y" "tBodyAcc-mean-Z" "tGravityAcc-mean-X" "tGravityAcc-mean-Y" "tGravityAcc-mean-Z" "tBodyAccJerk-mean-X" "tBodyAccJerk-mean-Y" "tBodyAccJerk-mean-Z" "tBodyGyro-mean-X" "tBodyGyro-mean-Y" "tBodyGyro-mean-Z" "tBodyGyroJerk-mean-X" "tBodyGyroJerk-mean-Y" "tBodyGyroJerk-mean-Z" "tBodyAccMag-mean" "tGravityAccMag-mean" "tBodyAccJerkMag-mean" "tBodyGyroMag-mean" "tBodyGyroJerkMag-mean" "fBodyAcc-mean-X" "fBodyAcc-mean-Y" "fBodyAcc-mean-Z" "fBodyAcc-meanFreq-X" "fBodyAcc-meanFreq-Y" "fBodyAcc-meanFreq-Z" "fBodyAccJerk-mean-X" "fBodyAccJerk-mean-Y" "fBodyAccJerk-mean-Z" "fBodyAccJerk-meanFreq-X" "fBodyAccJerk-meanFreq-Y" "fBodyAccJerk-meanFreq-Z" "fBodyGyro-mean-X" "fBodyGyro-mean-Y" "fBodyGyro-mean-Z" "fBodyGyro-meanFreq-X" "fBodyGyro-meanFreq-Y" "fBodyGyro-meanFreq-Z" "fBodyAccMag-mean" "fBodyAccMag-meanFreq" "fBodyBodyAccJerkMag-mean" "fBodyBodyAccJerkMag-meanFreq" "fBodyBodyGyroMag-mean" "fBodyBodyGyroMag-meanFreq" "fBodyBodyGyroJerkMag-mean" "fBodyBodyGyroJerkMag-meanFreq" "tBodyAcc-standard deviation-X" "tBodyAcc-standard deviation-Y" "tBodyAcc-standard deviation-Z" "tGravityAcc-standard deviation-X" "tGravityAcc-standard deviation-Y" "tGravityAcc-standard deviation-Z" "tBodyAccJerk-standard deviation-X" "tBodyAccJerk-standard deviation-Y" "tBodyAccJerk-standard deviation-Z" "tBodyGyro-standard deviation-X" "tBodyGyro-standard deviation-Y" "tBodyGyro-standard deviation-Z" "tBodyGyroJerk-standard deviation-X" "tBodyGyroJerk-standard deviation-Y" "tBodyGyroJerk-standard deviation-Z" "tBodyAccMag-standard deviation" "tGravityAccMag-standard deviation" "tBodyAccJerkMag-standard deviation" "tBodyGyroMag-standard deviation" "tBodyGyroJerkMag-standard deviation" "fBodyAcc-standard deviation-X" "fBodyAcc-standard deviation-Y" "fBodyAcc-standard deviation-Z" "fBodyAccJerk-standard deviation-X" "fBodyAccJerk-standard deviation-Y" "fBodyAccJerk-standard deviation-Z" "fBodyGyro-standard deviation-X" "fBodyGyro-standard deviation-Y" "fBodyGyro-standard deviation-Z" "fBodyAccMag-standard deviation" "fBodyBodyAccJerkMag-standard deviation" "fBodyBodyGyroMag-standard deviation" "fBodyBodyGyroJerkMag-standard deviation"
11 "LAYING" 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.134832031403509 0.943017941403509 0.112620189964912 0.0766645337017544 0.0122193853629825 0.00277690502070175 -0.0191743840136842 -0.041559989822807 0.152019015929825 -0.102297501877193 -0.0412391429298246 -0.0666957489649123 -0.980621180175439 -0.980621180175439 -0.983330628421053 -0.952523752105263 -0.990641248245614 -0.983801365614035 -0.971403935438596 -0.973576812807018 -0.0637709766210526 0.251945472245614 0.22603584097193 -0.984884874385965 -0.973882496666667 -0.979564844210526 0.178104551486316 0.00344999603508772 0.0300169449866667 -0.97618747122807 -0.982640271929825 -0.961434420701754 0.00610819990350877 0.104942477754386 0.0963568933754386 -0.973994004561404 0.336010660578947 -0.976940774561403 0.29574789545614 -0.967093356491228 0.0406004062738596 -0.985978837192982 0.256034976912281 -0.98477733 -0.972196873859649 -0.971311176842105 -0.97956560245614 -0.990765579649123 -0.984192606315789 -0.985259108596491 -0.972777455263158 -0.982111784210526 -0.980836884561403 -0.982442644035088 -0.959897432807018 -0.981724838421053 -0.990845724736842 -0.986549063333333 -0.972891829473684 -0.972891829473684 -0.976504858596491 -0.954713182807018 -0.984476476666667 -0.985322211929825 -0.973589287368421 -0.971668077017544 -0.987122678245614 -0.973486716315789 -0.983302949122807 -0.982424585438596 -0.982660631754386 -0.963183902982456 -0.976037695614035 -0.975126531403509 -0.954849053508772 -0.983569468245614
12 "LAYING" -0.739886567 -1.01752039171467 -1.10816012566667 -1.3785920653 -0.1966211655 -0.7249568016 -0.914570460616667 -0.99225591692 -1.0043714837772 -1.01465468073167 -1.08355373503333 -0.85480815205 -1.09904022971667 -1.04106753108333 -1.06789090028167 -1.9482046755 -1.9482046755 -1.96984383416667 -1.9308405935 -1.97106776883333 -1.95624848766667 -1.951265971 -1.95472480166667 -1.23560718503333 -0.80862729944 -0.828525999133333 -1.96874275883333 -1.963223332 -1.96714969516667 -0.916092917875 -1.017661749435 -0.976049553537333 -1.9566538865 -1.95256172 -1.9456732415 -0.989430242495 -1.01998665414333 -0.958020063891667 -1.9438674399 -0.918191614726167 -1.96244841866667 -0.84293488305 -1.9454970225 -0.997793845038833 -1.96394960716667 -0.977299575905 -1.95531868 -1.94907200933333 -1.9483338435 -1.93645830933333 -1.97439649266667 -1.9596439555 -1.96927628333333 -1.96263952683333 -1.97062930816667 -1.966090742 -1.95387389383333 -1.95015744216667 -1.9671982025 -1.96590037083333 -1.96995392966667 -1.93654268683333 -1.93654268683333 -1.96258091516667 -1.93572571583333 -1.96201201833333 -1.95520764183333 -1.9506400405 -1.94838083366667 -1.97282001116667 -1.96470365683333 -1.97271384466667 -1.96925458533333 -1.95534367566667 -1.95642438233333 -1.94213325516667 -1.961653004 -1.94037382766667 -1.96191161233333
13 "LAYING" -0.723283639516129 -1.02044045436613 -1.10433186453226 -1.15685220646774 -0.343599055645161 -0.401115011290323 -0.923222516790323 -0.981655810541936 -1.00988389709597 -1.00973609968045 -1.09662507014516 -0.882180385209677 -1.10183557382258 -1.0417744000371 -1.06487704196774 -1.96051776822581 -1.96051776822581 -1.98546785387097 -1.94430311193548 -1.98544626483871 -1.97471692048387 -1.96584375725806 -1.96629558274194 -1.2629906261629 -0.963657503903226 -0.923527574077419 -1.98519968435484 -1.98037513741935 -1.98099460193548 -0.830104194569355 -0.934346300301613 -0.941581692552097 -1.96946349 -1.96868972919355 -1.96912688032258 -1.10192654045161 -1.042663103 -0.85349061806129 -1.95953549354839 -0.91848887773871 -1.98075438596774 -0.699249342048387 -1.95768162129032 -0.949792265966129 -1.97815081403226 -0.945553003612903 -1.96889198935484 -1.95094794951613 -1.95039299548387 -1.95787524467742 -1.97594813629032 -1.95989286370968 -1.98541995 -1.98015234290323 -1.98307065741935 -1.97214347032258 -1.96270462 -1.96735051370968 -1.98140474290323 -1.97885474741935 -1.98980154919355 -1.9479447466129 -1.9479447466129 -1.9800662433871 -1.94468748096774 -1.97511330564516 -1.9669600883871 -1.94746232822581 -1.94585213580645 -1.98707817516129 -1.9813942616129 -1.98367004935484 -1.97344679241935 -1.95994412645161 -1.96979721451613 -1.94943131919355 -1.97804434951613 -1.94613343209677 -1.97279863225806
14 "LAYING" 0.233275439803922 -0.0113424652490196 -0.0868333315509804 -0.145483631627451 0.48539692745098 0.83656291 0.098140384845098 -0.00831507059607843 -0.0323601505045098 0.00505221181607843 -0.153423807745098 0.149124058235294 -0.105446637019608 -0.0372677398193922 -0.0566171868039216 -0.905978250196078 -0.905978250196078 -0.972576392941176 -0.904665418431373 -0.975621183137255 -0.933936178235294 -0.930366906078431 -0.927882307058824 -0.442950364647059 -0.149752054909804 0.0313442249705882 -0.972010709215686 -0.969342124313725 -0.968593195686275 -0.158599091641176 -0.231153333607843 -0.0887922483196078 -0.949959040588235 -0.938087898235294 -0.949107162941176 -0.236882321219608 -0.277833948752941 0.023333252745098 -0.899463668843137 -0.131771172645098 -0.96798859627451 0.175722996629412 -0.930151731176471 -0.190837039343137 -0.966455343137255 0.121643800647059 -0.917501887333333 -0.909697040980392 -0.900331921686275 -0.862136937254902 -0.94877486372549 -0.90130385627451 -0.971473557058824 -0.96812761745098 -0.972431855490196 -0.957221015098039 -0.932499780588235 -0.952296965294118 -0.970274962745098 -0.968042893529412 -0.979711372941176 -0.856593119215686 -0.856593119215686 -0.966450909019608 -0.913433185882353 -0.964009921960784 -0.911972655156863 -0.905221049156863 -0.894055710980392 -0.973491388039216 -0.969113291372549 -0.97491443 -0.959740488627451 -0.929955407058824 -0.957790479803922 -0.859606047058823 -0.963607433921569 -0.917760104901961 -0.963666018039216
15 "LAYING" 0.2894756525 -0.0166296542054167 -0.118530240291667 -0.1719930545 0.899242553055556 -0.0369192905555556 0.0767515438611111 0.0123984271386111 -0.00443927981861111 -0.0168300887791667 -0.0619700871944444 0.113451899791667 -0.102266714236111 -0.0415878968152778 -0.0624334556236111 -0.955340661527778 -0.955340661527778 -0.979890228194444 -0.944605127222222 -0.983235025416667 -0.974016176527778 -0.962461124305556 -0.95156594625 -0.148912121697222 0.240597438814583 0.0627474804925 -0.981329999027778 -0.970833221666667 -0.97477568375 0.114787481842222 0.0141056829361111 0.00103397312222222 -0.955413596111111 -0.964310893611111 -0.958190099861111 -0.154987482663889 -0.146020121881944 0.000812185868055555 -0.956001034027778 0.127358410820833 -0.973681222777778 0.273485129381944 -0.946812642361111 -0.196344267730556 -0.975727853888889 0.0886671328836111 -0.972255551527778 -0.962759422361111 -0.929586835277778 -0.961509742916667 -0.986036192361111 -0.950710357083333 -0.981739386805556 -0.970921587777778 -0.978402956527778 -0.957167680694444 -0.961142911805556 -0.956537051666667 -0.97392395125 -0.980482834444444 -0.980112732777778 -0.943314107916667 -0.943314107916667 -0.973644462777778 -0.924043007638889 -0.973650041666667 -0.971718824583333 -0.964590430138889 -0.923923991944444 -0.983949290694444 -0.973215319722222 -0.980745097361111 -0.958224495416667 -0.959991907083333 -0.960015831111111 -0.94550856 -0.972530077916667 -0.923682244861111 -0.972645710694444
16 "LAYING" 0.274227162571429 -0.0166103510562857 -0.107310493242857 -0.206783742242857 -0.0199270225714286 0.893884468571429 0.0783960268571429 0.0132805054325714 -0.00154105089764286 -0.0161545406857143 -0.113675060885714 0.0966210349428571 -0.1022095722 -0.0347735325871429 -0.0576790435142857 -0.961834634857143 -0.961834634857143 -0.988349656571429 -0.951777099571429 -0.990839526285714 -0.980213187428571 -0.963635575142857 -0.974580069142857 -0.34641362517 -0.1830181401 0.130679193077143 -0.988580046285714 -0.984752927142857 -0.985544945285714 0.06559671734 -0.0185799188572857 0.0652078600842857 -0.975892407428571 -0.976092920571429 -0.985957788 -0.125551597817143 -0.2155078006 0.100235755224429 -0.968020521285714 -0.121302340485714 -0.987514525142857 0.353266127962857 -0.970249638857143 -0.124998552485714 -0.988695277714286 0.090987582813 -0.973691429428571 -0.943061150285714 -0.965490276285714 -0.963761977857143 -0.966087103857143 -0.967886002 -0.988416723857143 -0.984867286857143 -0.987644127 -0.977010769857143 -0.970747514 -0.984781484857143 -0.985835459428571 -0.989046576 -0.994465157714286 -0.957895927714286 -0.957895927714286 -0.987891003571429 -0.959020036285714 -0.988212425428571 -0.971409075142857 -0.937083636714286 -0.962524372714286 -0.989287359142857 -0.986215013 -0.988348904571429 -0.977509583571429 -0.968135251857143 -0.985730995857143 -0.958111895857143 -0.98724716 -0.958975084 -0.988058401142857
17 "LAYING" 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.19913309 0.658792072253521 0.722657502112676 0.077908974656338 0.00706867100408451 -0.000143542544507042 -0.0234756467113239 -0.0944580192535211 0.111440490309859 -0.102049763957746 -0.0361961143943662 -0.0604927046338028 -0.953021411126761 -0.953021411126761 -0.981607627887324 -0.960733121690141 -0.985542411126761 -0.974359280140845 -0.954648102253521 -0.965406091549296 -0.115141826580282 0.0546075608732394 0.0834467170676056 -0.98147206915493 -0.977212387746479 -0.98038005915493 0.188447976580282 0.0279305879725352 0.0265752327492958 -0.971949211126761 -0.973669098591549 -0.976164852112676 0.00656792310211268 0.0154847631971831 0.131970584167183 -0.961046326338028 -0.0494678208816901 -0.979687318732394 0.374273668633803 -0.969014444788732 -0.0465567390414085 -0.982765526478873 0.242850862323944 -0.972960567323944 -0.944792875211268 -0.953476700140845 -0.961063222394366 -0.961466681267606 -0.957164565211268 -0.981489017183099 -0.976960542816901 -0.98281300056338 -0.975893061830986 -0.971484336197183 -0.976200771267606 -0.980792372112676 -0.983135596619718 -0.988221713380282 -0.948257993521127 -0.948257993521127 -0.980126745352113 -0.959325498732394 -0.982038121126761 -0.972438525352113 -0.942791615915493 -0.950116956478873 -0.983213244366197 -0.978343915774648 -0.983854158873239 -0.977203498309859 -0.970627806901408 -0.978357126056338 -0.949042531690141 -0.979657231408451 -0.96002383915493 -0.981983437605634
18 "LAYING" -0.725308423076923 -1.01739376846154 -1.10769892790769 -1.22060050907692 -0.280244596307692 -0.394504682307692 -0.925001498923077 -0.988298103858462 -1.00121344813431 -1.02517618068 -1.08375873081538 -0.906221805184615 -1.09971542363077 -1.03934401918462 -1.05931359866154 -1.98645624153846 -1.98645624153846 -1.98832154 -1.98074084676923 -1.99309512261538 -1.98517997215385 -1.98490988461538 -1.98860690630769 -1.09752780560989 -0.735539926123077 -0.675724461076923 -1.98640470938462 -1.98586532523077 -1.98911686584615 -0.840238902335385 -0.944830718524154 -0.833143790558462 -1.99243692769231 -1.98561117138462 -1.98499929153846 -0.944843583706154 -1.05560541167692 -0.806916144010769 -1.986788412 -0.660527350861538 -1.98854841830769 -0.606364075907692 -1.98432909215385 -0.840624573427692 -1.99190100753846 -0.679867764676923 -1.98452764923077 -1.98616092092308 -1.98765866230769 -1.98271598753846 -1.99409352261538 -1.99095724953846 -1.98592107107692 -1.98555433938462 -1.99066024615385 -1.992872598 -1.98420287292308 -1.98510838630769 -1.99610444138462 -1.99054763876923 -1.99254810184615 -1.98646454261538 -1.98646454261538 -1.98952627753846 -1.98056087784615 -1.992153054 -1.98432185830769 -1.98674645076923 -1.98722480430769 -1.98664124584615 -1.98621070123077 -1.99074475292308 -1.99301937169231 -1.98345777492308 -1.98648304815385 -1.98764848446154 -1.98971065676923 -1.98146884169231 -1.99273796169231
19 "LAYING" 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.680043155060241 0.725646622771084 0.68762385253012 0.0772317998650602 0.011149573306747 -0.000988690855325301 -0.0312072730559566 -0.0952628014096386 0.10860511373494 -0.0956018266746988 -0.0371476597051807 -0.0599161477951807 -0.96626080686747 -0.96626080686747 -0.98478434 -0.953263432771084 -0.985342497710843 -0.97453373 -0.972798824096386 -0.985340447349398 -0.25318866264 0.292492930166145 0.293722260911807 -0.983478561807229 -0.974878270963855 -0.986506488795181 0.135277438 0.0838227031284337 0.117028928487952 -0.974196217590361 -0.972061003493976 -0.97393233253012 0.249209411510602 -0.156450013338554 0.0518654912277108 -0.971957401325301 0.168481196584337 -0.980621564096386 0.211317149549398 -0.965624724457831 0.0778651216506024 -0.981890470361446 0.0457006718048193 -0.965019579518072 -0.973449968554217 -0.984672837228916 -0.958959611084337 -0.986993149638554 -0.988819031566265 -0.983605223493976 -0.974524522650602 -0.988260181084337 -0.981357611445783 -0.963617705662651 -0.973197523855422 -0.976105663493976 -0.984607728915663 -0.986958363975904 -0.963193489036145 -0.963193489036145 -0.980668287831325 -0.955906646506024 -0.980245510843374 -0.962085001204819 -0.974832075662651 -0.984740998192771 -0.985278006987952 -0.975964111566265 -0.988558703373494 -0.983944795060241 -0.959831365783133 -0.975417523855422 -0.964056773975904 -0.979452188433735 -0.957496024457831 -0.97932784746988
20 "LAYING" -0.760492117794118 -1.01444062811324 -1.10427432253824 -1.47243141557353 -0.135117043382353 -0.522426695 -0.910728399352941 -0.998891775046176 -1.00309891846569 -1.02317606163088 -1.09548996260294 -0.876319790073529 -1.09950330691176 -1.038776298 -1.06100282930882 -1.96074312617647 -1.96074312617647 -1.98467007382353 -1.9604473725 -1.98674950088235 -1.96572878161765 -1.96559595838235 -1.97639265132353 -1.21303427555735 -0.725547579470588 -0.723101460208823 -1.98388998514706 -1.9772207075 -1.98287621205882 -0.883357917060294 -0.978779812563235 -0.971507079439265 -1.98261940352941 -1.97312002955882 -1.97227860352941 -1.04300785099412 -1.07840033405882 -0.991676079470588 -1.95282707132353 -0.812241981451471 -1.97969545808824 -0.737293120575 -1.96983224117647 -0.988308178361765 -1.98111982058824 -0.800346352523529 -1.96224911470588 -1.96409818029412 -1.97257199838235 -1.92867421514706 -1.97601847691176 -1.9765185525 -1.98427072823529 -1.97700260676471 -1.98498922411765 -1.98447741426471 -1.97294191029412 -1.97240989352941 -1.98928357735294 -1.98154006205882 -1.98667053441176 -1.93948944455882 -1.93948944455882 -1.98016168705882 -1.96215359794118 -1.98107930161765 -1.96099790720588 -1.96496098838235 -1.97190132470588 -1.98621388308824 -1.97845144676471 -1.98570780632353 -1.98515458852941 -1.97309251808824 -1.97499526705882 -1.9418940855 -1.97956519691176 -1.96420591544118 -1.98198615294118
21 "LAYING" 0.271325472455556 -0.0184233048415556 -0.103253832233333 -0.174349174822222 0.599992678 0.788251027111111 0.0820150201077778 0.0119943671007778 -0.0139053438591111 -0.0305126188777778 -0.113800486377778 0.0980906517 -0.0964118375066667 -0.0346275066055556 -0.0601398663555556 -0.952596583222222 -0.952596583222222 -0.982800330555556 -0.949278890222222 -0.985915906888889 -0.968234375555556 -0.960069247 -0.961772190555556 -0.5170305295 0.0857486930922889 0.0249888787754444 -0.984188841222222 -0.972039417111111 -0.981630805333333 0.0883780669131111 -0.0257551308055556 0.043929421471 -0.973410473 -0.964968005222222 -0.980811216111111 -0.105481413654444 -0.407760367 0.266238545 -0.953769071222222 -0.101802808811111 -0.978444123888889 0.299647660524444 -0.962349012888889 -0.20657270175 -0.982993315111111 0.209995237416667 -0.955019866222222 -0.956959422222222 -0.945653787777778 -0.945905270555556 -0.983732936111111 -0.952416332444444 -0.984826520888889 -0.971584753222222 -0.983977644222222 -0.975411857555556 -0.952147091444444 -0.981345430888889 -0.984643717333333 -0.981998497777778 -0.988749495666667 -0.942186431444444 -0.942186431444444 -0.978552618777778 -0.949289148 -0.982246471555556 -0.950929451222222 -0.957258971111111 -0.940919006555556 -0.987061376777778 -0.973164432777778 -0.984925270666667 -0.976226919888889 -0.946599855444444 -0.983270707333333 -0.944449070888889 -0.977604878888889 -0.949736575111111 -0.982305117444444
22 "LAYING" 0.279959721194444 -0.0142629864502778 -0.110800924652778 -0.418494577083333 0.632484075694444 0.771903907083333 0.0752202242222222 0.00459834754236111 -0.00467438744166667 -0.0208311371125 -0.09257231175 0.145003879319444 -0.100203934722222 -0.037608730565 -0.0702723568194445 -0.934993799305556 -0.934993799305556 -0.971169779305556 -0.926616373333333 -0.981716936388889 -0.953758542777778 -0.925524703472222 -0.954219235555556 -0.224663531040542 0.0878775831008333 0.214869419902778 -0.969570326944444 -0.954833264305556 -0.970918941666667 0.0734034055506944 -0.12196479475 0.0415523452236111 -0.95336692 -0.964698258611111 -0.942570240416667 -0.116959069579167 -0.143181333825 0.0627250150652778 -0.929818990972222 0.0988290426666667 -0.962654791527778 0.208852833405556 -0.946055840972222 -0.0786142233430556 -0.976638980972222 0.112423708402778 -0.947735251944444 -0.913276301666667 -0.942945807916667 -0.928781249027778 -0.958826938556944 -0.952435389166667 -0.970355191527778 -0.955151526805556 -0.974527011944444 -0.956641905833333 -0.9618849625 -0.933251870694444 -0.972092602916667 -0.980484171388889 -0.978636301805555 -0.909407761152778 -0.909407761152778 -0.959849821805556 -0.923911565972222 -0.974201690972222 -0.945656808055556 -0.912562856666667 -0.941163951388889 -0.974126068055556 -0.9589609575 -0.976833164027778 -0.958030986944444 -0.960711254583333 -0.936965638611111 -0.913267251263889 -0.955635614444444 -0.923552358194444 -0.972789020833333
23 "LAYING" 0.274038007986111 -0.0216553835833333 -0.104256776291667 -0.391564962777778 0.438434067361111 0.918782825277778 0.0831787608333333 0.01535144005125 -0.00628235060277778 -0.0113399724663889 -0.105052917 0.111078594708333 -0.102024922819444 -0.0372449750569444 -0.0621991626111111 -0.962959196805556 -0.962959196805556 -0.987010197361111 -0.949418000972222 -0.984557478611111 -0.970037238333333 -0.982072295833333 -0.977515213888889 -0.424151160897222 0.0637688819034028 0.298416658291667 -0.986204659166667 -0.988230264166667 -0.982415511805556 0.206066869445833 0.0982745766404167 0.230107945944444 -0.979676078055556 -0.96846913625 -0.984238807777778 0.13145543361875 -0.1472313939875 0.289184530733333 -0.967747053194444 0.0359321171277778 -0.985905703888889 0.338094710990278 -0.966239347916667 0.102453271218056 -0.981846854305556 0.225885068995833 -0.956756363194444 -0.976309827361111 -0.973223495416667 -0.947948758194444 -0.982794562916667 -0.976780462083333 -0.986360446805556 -0.988611616666667 -0.984663476666667 -0.981849400972222 -0.959195236388889 -0.983920132638889 -0.985027850416667 -0.979427763472222 -0.994908984861111 -0.957871990555555 -0.957871990555555 -0.986685651527778 -0.957227585972222 -0.981314831666667 -0.952410957638889 -0.974304149166667 -0.972261283055556 -0.987840852638889 -0.989995616944444 -0.985502011944444 -0.982665212638889 -0.954997309583333 -0.98531784125 -0.958465695416667 -0.986540200694444 -0.959025538194444 -0.98158514125
24 "LAYING" -0.727149505069444 -1.01735552101111 -1.10723623723611 -1.35929253402778 -0.261569300694444 -0.316160090277778 -0.91927876725 -0.988018047582083 -1.00589225849903 -1.01436799294444 -1.09555380536111 -0.888269253666667 -1.10281380965278 -1.03823237104167 -1.06241169668056 -1.9718540425 -1.9718540425 -1.98552927055556 -1.95379151263889 -1.98278087388889 -1.97589368708333 -1.98083036208333 -1.97663481569444 -1.40194541530556 -0.7191109766375 -0.757330808241667 -1.98599854680556 -1.98214061388889 -1.98154968958333 -0.847640113448611 -0.924695887320833 -0.913730796748611 -1.97657056402778 -1.96611198027778 -1.98109303611111 -0.786562988613889 -1.1812152290875 -0.741428483818472 -1.97317106805556 -0.918875443319444 -1.98310808430556 -0.652690700597222 -1.96400138347222 -0.945572066448472 -1.97859674069444 -0.738186054984722 -1.96798402111111 -1.98312646194444 -1.97356695888889 -1.96041216430556 -1.99345435805556 -1.97923966819444 -1.98636543375 -1.982430495 -1.98308736680556 -1.98265172013889 -1.96029955097222 -1.98170136125 -1.97986572055556 -1.97809131277778 -1.99238159597222 -1.96935483416667 -1.96935483416667 -1.98360592736111 -1.95782993472222 -1.97865910222222 -1.96516708180556 -1.98457180847222 -1.97305778180556 -1.98814051777778 -1.98412453236111 -1.98318563791667 -1.98471328416667 -1.95779294875 -1.98360274569444 -1.97106302402778 -1.98328511625 -1.96136908458333 -1.98009698111111
25 "LAYING" 0.250791828613699 -0.0188943663671233 -0.100428830260274 -0.461102531369863 0.620658919917808 0.526353818315068 0.0879071687671233 0.0284619311524658 -0.0307179435315068 0.00372723459589041 -0.0716401726150685 0.139718671465753 -0.101646999342466 -0.0426718870280822 -0.0596922147205479 -0.56047777609589 -0.56047777609589 -0.962161355890411 -0.809688545342466 -0.969783262465753 -0.929147371232877 -0.78494581909589 -0.816197953561644 -0.403359505161644 -0.0800093983775342 -0.0315562255205479 -0.972859085753425 -0.946802003561644 -0.962632674520548 -0.0416113196575342 -0.279813645884932 -0.109253586720137 -0.890517539315068 -0.946259639315069 -0.924536860547945 -0.205003716106849 -0.262888528465753 -0.139861213767123 -0.774481943616438 -0.241575056393973 -0.96008314739726 0.200493940424658 -0.910126993561644 -0.334849564949315 -0.96825160890411 0.0859903395931507 -0.909116474109589 -0.691770680561644 -0.717262004013699 -0.829554947808219 -0.643578361424658 -0.610161166287671 -0.973323412328767 -0.945687169726027 -0.96783552630137 -0.889769639726027 -0.936630803287671 -0.91092799 -0.957381145068493 -0.971564323013699 -0.974242254520548 -0.649254767945205 -0.649254767945205 -0.961931605342466 -0.856017369726027 -0.96830952260274 -0.902547712465753 -0.67238425569863 -0.694100368012329 -0.976423984657534 -0.948414293561644 -0.971885370136986 -0.891308069041096 -0.932293334794521 -0.915467504246575 -0.651353241643836 -0.963601212876712 -0.850661340684931 -0.970457947534247
26 "LAYING" 0.271645864540789 -0.0191895728026316 -0.105002540289474 -0.621309715263158 0.803015011578947 0.614523405921053 0.0866502529210526 0.0124420033513158 -0.00614755098663158 -0.0170656239526316 -0.0903229228815789 0.152436344328947 -0.100368640868421 -0.0396682720394737 -0.0711533355789474 -0.976785042368421 -0.976785042368421 -0.989970604210526 -0.951863594736842 -0.99219798 -0.973262289210526 -0.983664034342105 -0.984923123552632 -0.210237992646053 0.274378315092105 0.374613940986842 -0.989224043947368 -0.987115080789474 -0.987308252236842 0.137090425315789 0.127044302263158 0.148820983839737 -0.988386324868421 -0.983127999342105 -0.970171219605263 0.153049810180263 -0.0665477247486842 0.206193013839342 -0.969269114078947 0.277268278907895 -0.989138184473684 0.350704034325 -0.974305179605263 0.111740579146316 -0.990430914078947 0.239935477563158 -0.969445445263158 -0.983231351842105 -0.984500013157895 -0.944472488552632 -0.987887995263158 -0.984081708947368 -0.989315824868421 -0.987182887763158 -0.989064628947368 -0.990328197763158 -0.979325678815789 -0.969302237763158 -0.992665154868421 -0.989063341973684 -0.993759841842105 -0.964355190394737 -0.964355190394737 -0.989101949473684 -0.965676821973684 -0.989917354473684 -0.967971891447368 -0.983317083947368 -0.984854487894737 -0.990410106973684 -0.988238648552632 -0.989370490789474 -0.990970119605263 -0.977491843421053 -0.971789046710526 -0.966576631710526 -0.987901463289474 -0.96613921868421 -0.989628012236842
27 "LAYING" 0.274102492432432 -0.0179867611216216 -0.107699732837838 -0.530434604864865 0.567879494054054 0.84539238027027 0.0766268551324324 0.0126491088851351 -0.000685549292837838 -0.0195427328781081 -0.0957839566891892 0.118738360783784 -0.101147695256757 -0.0362186160902703 -0.0642797849864865 -0.982091652162162 -0.982091652162162 -0.988372773648649 -0.966917594459459 -0.994355043783784 -0.980631846891892 -0.982915951891892 -0.987356589864865 -0.173719387825676 0.254636552121622 0.360078542418919 -0.986679572567568 -0.985257277297297 -0.988033129054054 0.0961256024564865 0.0629930660081081 0.148092918859459 -0.987028539054054 -0.986795837297297 -0.979202019189189 0.0911101099674324 -0.0195690475405405 0.254804846483784 -0.981389017702703 0.368679681202703 -0.988098902567568 0.405104858945946 -0.979890667972973 0.174311654377973 -0.993563778648649 0.348321453205405 -0.978455153108108 -0.983736043783784 -0.986636996081081 -0.971183862702703 -0.993701742972973 -0.989056311351351 -0.986471899324324 -0.985159461756757 -0.989685146621622 -0.988837212162162 -0.98428747527027 -0.97837499972973 -0.993503720810811 -0.993025877297297 -0.993296720540541 -0.978920176216216 -0.978920176216216 -0.988586771351351 -0.971915732837838 -0.993484313243243 -0.977615702567568 -0.984269087972973 -0.986582387972973 -0.987477465405405 -0.986116008783784 -0.989901169864865 -0.989382328918919 -0.983052318513513 -0.980096438108108 -0.980296339054054 -0.988174859594595 -0.971806236756757 -0.993552299324324
